DeliveryKey,DateKey,ShipmentKey,StatusKey,DistanceKm,OnTimeFlag
105043,20230917,31122,1,172.85,1
105044,20251124,14334,1,330.75,1
105045,20231103,11615,1,404.88,1
105046,20230801,7241,1,343.9,1
105047,20240513,31221,1,303.13,1
105048,20241009,3930,1,160.53,1
105049,20240210,5038,2,171.91,1
105050,20231119,568,2,131.64,1
105051,20240828,13569,2,21.65,1
105052,20231228,10198,1,80.12,1
105053,20250119,28550,1,239.86,1
105054,20251115,32799,1,59.24,1
105055,20230926,27961,1,197.72,1
105056,20250220,7148,1,406.89,1
105057,20241225,7435,1,279.2,1
105058,20240903,26766,1,171.18,1
105059,20241124,27373,3,121.46,1
105060,20230216,8493,1,345.11,1
105061,20240314,3346,1,114.03,1
105062,20240309,11708,1,316.97,1
105063,20231030,17656,1,284.97,1
105064,20240228,17338,4,83.04,1
105065,20241006,26440,1,67.93,0
105066,20230406,14507,1,162.86,1
105067,20240202,22116,1,340.37,1
105068,20240815,554,1,413.55,1
105069,20230930,23652,1,178.76,1
105070,20250113,4527,1,47.0,1
105071,20250225,22800,1,139.37,1
105072,20230310,4547,1,121.3,1
105073,20251212,30851,1,111.52,1
105074,20241013,32940,1,35.39,1
105075,20230828,13990,1,372.61,1
105076,20250831,13558,2,388.85,1
105077,20240304,2335,1,244.77,1
105078,20240128,27152,1,398.89,1
105079,20230731,27427,1,408.24,1
105080,20231201,15076,2,355.05,1
105081,20240216,15875,1,217.42,1
105082,20240305,22068,1,113.14,1
105083,20230317,67,1,311.72,1
105084,20250428,12056,1,115.44,1
105085,20230626,14291,1,232.26,1
105086,20230430,15725,1,73.57,1
105087,20230318,30095,1,397.74,1
105088,20240517,31195,1,66.74,1
105089,20251115,15991,1,47.6,1
105090,20250117,2700,1,62.08,1
105091,20250105,14411,1,149.13,1
105092,20230616,13298,1,128.86,1
105093,20250413,22542,1,78.18,1
105094,20240414,5533,1,297.94,1
105095,20240920,28667,3,270.12,1
105096,20230308,10721,1,337.45,1
105097,20250922,14617,1,138.55,1
105098,20230717,6001,1,366.45,1
105099,20251203,10042,1,157.83,1
105100,20240620,27207,1,97.24,0
105101,20230803,22545,1,125.7,0
105102,20231223,32184,1,281.49,1
105103,20250710,10707,1,111.92,1
105104,20251221,2015,1,182.73,1
105105,20231122,27475,1,186.99,1
105106,20250401,8923,1,160.6,1
105107,20250514,6910,1,422.96,0
105108,20250529,21630,1,131.51,1
105109,20240404,31453,1,176.56,1
105110,20250629,18128,3,33.41,1
105111,20230826,18342,1,47.01,1
105112,20240718,30845,1,221.56,1
105113,20240730,27246,1,339.83,0
105114,20240225,7447,1,256.67,1
105115,20251022,33030,1,210.1,1
105116,20241016,24234,1,235.12,1
105117,20240907,16242,1,58.17,1
105118,20240313,33092,1,161.38,1
105119,20240904,28363,1,415.23,1
105120,20250526,23136,1,211.95,1
105121,20230622,11668,2,45.11,1
105122,20241128,28008,1,310.45,1
105123,20250223,27964,1,270.49,1
105124,20250904,18143,1,193.83,1
105125,20241222,9755,2,303.57,1
105126,20250105,18626,1,234.8,1
105127,20240401,29571,1,14.86,1
105128,20231031,34523,1,131.15,1
105129,20230128,20902,1,446.27,1
105130,20231103,28493,1,293.49,1
105131,20230628,8826,1,330.17,1
105132,20241120,22650,1,342.27,1
105133,20240510,27651,1,196.45,1
105134,20230413,21863,4,267.6,1
105135,20250824,3520,1,178.77,1
105136,20250801,1095,1,102.69,1
105137,20230226,31184,1,160.84,1
105138,20230705,26001,1,157.74,1
105139,20231002,30677,2,207.04,1
105140,20250417,25877,1,359.4,1
105141,20240507,34179,1,119.13,1
105142,20250806,15832,1,272.63,1
105143,20230907,31420,1,402.49,0
105144,20230208,21326,1,170.62,1
105145,20250712,25329,1,11.62,1
105146,20251210,34389,1,383.15,1
105147,20250608,11994,1,292.62,1
105148,20241221,15239,1,32.41,1
105149,20230824,19647,4,181.2,1
105150,20241220,34701,1,423.0,1
105151,20250917,29402,1,38.31,1
105152,20240228,29379,4,179.97,1
105153,20241018,32627,1,127.39,1
105154,20230115,22283,1,160.07,1
105155,20250213,31280,1,359.02,1
105156,20240130,785,1,323.05,1
105157,20250505,20209,1,326.87,1
105158,20250711,23099,1,295.4,1
105159,20251203,10998,1,409.53,1
105160,20240727,6609,1,284.93,1
105161,20240706,1518,1,181.25,1
105162,20240908,8604,2,305.69,1
105163,20231003,20932,1,207.54,1
105164,20230415,1819,1,410.21,1
105165,20240217,29373,1,284.59,1
105166,20250208,16632,1,202.02,1
105167,20250606,13902,1,292.98,1
105168,20231016,19489,1,235.13,1
105169,20240701,34281,1,265.03,0
105170,20230228,14216,1,300.55,1
105171,20241223,12732,1,69.7,1
105172,20240203,15382,1,140.3,1
105173,20240403,2156,1,377.07,1
105174,20240124,34250,1,294.21,1
105175,20230819,16875,1,160.12,1
105176,20231016,5238,1,122.43,1
105177,20231215,18356,1,70.36,1
105178,20250526,13311,1,412.98,1
105179,20250814,1559,1,174.86,1
105180,20230112,17088,1,289.71,1
105181,20250201,18347,1,239.63,1
105182,20231118,34918,1,370.06,1
105183,20230807,28890,1,107.79,1
105184,20240831,23143,2,298.03,1
105185,20241202,19930,1,358.98,1
105186,20250914,28059,1,219.84,1
105187,20230901,6483,1,61.98,0
105188,20240508,26599,3,308.05,1
105189,20241212,29717,1,333.36,1
105190,20250608,4658,1,10.31,1
105191,20250913,12898,1,204.5,1
105192,20240906,2625,2,277.72,1
105193,20240326,24259,4,203.55,1
105194,20230620,26859,1,445.85,0
105195,20240330,7588,3,163.71,0
105196,20230123,16987,1,395.54,1
105197,20250122,1117,1,333.2,1
105198,20240912,3557,1,177.34,1
105199,20230411,31692,1,196.54,1
105200,20230102,17755,1,243.05,1
105201,20241017,32118,1,282.97,1
105202,20241215,14896,1,52.37,1
105203,20230623,21408,1,140.66,1
105204,20240423,3673,1,297.67,1
105205,20230221,26937,1,143.12,1
105206,20230503,29764,1,306.81,1
105207,20250216,34283,1,312.55,1
105208,20240123,29051,1,294.22,1
105209,20251116,22938,1,108.09,1
105210,20251024,31404,1,263.6,1
105211,20241019,22147,2,392.66,1
105212,20231026,5251,1,336.61,1
105213,20230323,4290,1,365.13,1
105214,20240217,21030,1,77.59,1
105215,20230328,5265,3,30.72,1
105216,20230410,6575,1,202.38,1
105217,20251225,3515,1,194.89,1
105218,20250703,20048,3,200.64,1
105219,20230429,5064,2,60.71,0
105220,20240416,14167,1,444.19,1
105221,20230710,17405,1,70.15,1
105222,20241129,5698,1,352.42,1
105223,20240404,12345,1,319.66,1
105224,20230530,11560,2,66.18,1
105225,20250516,10485,1,421.09,1
105226,20240326,9928,1,45.93,1
105227,20251119,11014,1,373.61,1
105228,20240108,15793,1,325.45,1
105229,20250806,1633,3,40.84,1
105230,20241013,25420,1,95.39,1
105231,20240704,17548,1,56.37,1
105232,20230509,20495,1,295.1,1
105233,20230106,25051,1,147.12,1
105234,20241217,30417,1,370.71,1
105235,20230410,4790,1,203.58,1
105236,20250706,24998,1,246.7,1
105237,20231218,25489,1,206.49,1
105238,20250626,17840,4,105.73,1
105239,20230408,14686,1,189.88,1
105240,20240216,2974,1,31.51,1
105241,20251223,27629,1,259.49,1
105242,20230624,27882,1,91.51,1
105243,20230606,798,1,268.07,1
105244,20231211,3478,1,440.35,1
105245,20230705,28911,1,309.07,1
105246,20250612,33982,1,45.81,1
105247,20240315,26962,1,146.39,0
105248,20230504,14780,1,408.52,1
105249,20250425,9095,1,298.39,1
105250,20250124,5471,1,259.23,1
105251,20231020,34462,1,187.39,1
105252,20231225,21517,1,390.51,1
105253,20240506,4802,4,293.21,1
105254,20240610,7300,3,376.1,1
105255,20250829,15110,1,66.31,1
105256,20230512,707,2,347.73,1
105257,20230104,32684,1,205.64,1
105258,20230729,23201,1,36.06,1
105259,20251029,22732,1,176.52,1
105260,20250712,2840,1,436.03,1
105261,20230324,17571,1,355.54,1
105262,20251103,17582,1,267.31,1
105263,20230228,13861,1,55.4,1
105264,20251129,10270,1,172.81,1
105265,20250902,5995,1,395.86,1
105266,20240314,668,1,351.02,1
105267,20241024,18695,1,290.81,1
105268,20230420,26279,1,348.26,1
105269,20240429,27643,1,215.55,1
105270,20241202,2173,1,351.33,1
105271,20231121,12726,1,187.7,1
105272,20231123,10207,1,180.96,0
105273,20230517,439,1,230.14,1
105274,20240303,30239,1,411.83,1
105275,20230917,28362,1,225.53,1
105276,20240924,5444,1,48.88,1
105277,20250315,15685,1,118.35,1
105278,20241126,7709,1,320.56,1
105279,20230109,4894,1,355.7,0
105280,20231007,5012,1,172.2,1
105281,20240309,21046,1,283.63,1
105282,20250825,33472,1,373.9,1
105283,20231012,26368,1,85.4,1
105284,20250505,26472,1,361.31,1
105285,20240325,4452,1,139.02,1
105286,20250728,27360,2,435.09,1
105287,20250124,3018,1,277.96,1
105288,20231112,10690,1,177.17,1
105289,20240605,18587,1,242.0,1
105290,20250731,19301,3,394.92,1
105291,20240511,28275,2,64.95,1
105292,20250901,24235,1,266.07,1
105293,20240611,27884,1,51.18,1
105294,20230222,12395,1,44.8,1
105295,20250703,28095,3,115.5,1
105296,20240222,1280,1,220.34,1
105297,20251116,12693,1,437.56,1
105298,20240629,3110,1,121.01,1
105299,20240709,29315,1,366.96,1
105300,20250810,33560,1,424.34,0
105301,20240509,16572,1,249.73,1
105302,20231212,14565,1,270.3,1
105303,20240217,14898,1,379.33,1
105304,20240731,15879,1,224.96,1
105305,20250121,17534,1,421.07,1
105306,20230523,28132,2,53.02,1
105307,20250813,3777,1,422.03,1
105308,20230621,33155,1,400.39,1
105309,20230709,24898,1,422.25,1
105310,20230118,23114,1,112.51,1
105311,20250127,3012,1,228.82,1
105312,20250727,8349,1,70.1,1
105313,20240727,2344,1,174.67,1
105314,20250122,27780,3,302.37,1
105315,20240202,24969,1,176.36,1
105316,20230707,2893,1,26.08,1
105317,20240303,34143,1,215.22,1
105318,20230720,29791,1,277.95,1
105319,20230202,19223,2,205.17,1
105320,20250224,33885,1,111.02,0
105321,20241209,30192,1,304.27,1
105322,20241215,31342,1,300.41,1
105323,20250710,18158,1,425.67,1
105324,20230421,30903,1,405.15,1
105325,20231127,29513,1,160.84,1
105326,20231110,23215,3,322.98,1
105327,20240922,13652,2,34.74,1
105328,20250630,30703,1,175.97,1
105329,20240602,20272,1,62.53,1
105330,20240717,23426,1,284.81,1
105331,20230506,34460,1,351.87,1
105332,20230212,31122,2,49.18,1
105333,20230910,15637,1,233.29,1
105334,20250205,15571,1,435.36,1
105335,20230118,1791,3,77.27,1
105336,20230525,12547,3,185.37,1
105337,20230306,10256,1,18.62,1
105338,20250801,636,1,404.83,1
105339,20250102,18899,1,336.47,1
105340,20240312,3203,1,218.06,1
105341,20250603,21401,1,384.7,1
105342,20230707,10116,1,127.39,1
105343,20230102,16089,1,78.46,1
105344,20240128,19988,1,199.37,1
105345,20230718,28717,1,118.1,1
105346,20240703,19350,1,45.24,0
105347,20230326,34239,1,85.59,1
105348,20240320,20007,1,31.81,1
105349,20250622,14467,1,202.11,1
105350,20230328,9949,1,201.84,1
105351,20241128,9657,1,212.52,1
105352,20231021,16916,1,440.14,1
105353,20231105,8424,1,163.97,1
105354,20241114,126,1,211.41,1
105355,20230121,25661,1,162.64,1
105356,20250606,25438,1,419.37,1
105357,20241220,15741,1,215.42,1
105358,20230420,14756,1,371.76,1
105359,20250628,9021,1,41.93,1
105360,20241207,10843,1,276.33,1
105361,20240725,27958,1,157.21,1
105362,20250505,8434,1,251.85,1
105363,20240731,5058,1,267.52,1
105364,20250920,25667,1,223.2,1
105365,20250221,22832,1,266.87,1
105366,20230904,5714,1,280.44,1
105367,20240731,11195,1,362.18,0
105368,20250309,7364,1,443.41,1
105369,20240828,24199,1,261.26,1
105370,20250327,7868,1,223.79,1
105371,20240102,12406,1,280.59,1
105372,20230924,17661,1,227.18,1
105373,20231114,32070,1,289.85,0
105374,20250816,24121,1,282.47,1
105375,20230106,10346,1,401.95,1
105376,20250503,13216,1,213.38,0
105377,20250220,15297,1,168.17,1
105378,20250728,1000,1,58.21,1
105379,20230514,4615,2,378.03,1
105380,20250225,17032,1,51.8,1
105381,20230220,24819,1,165.02,1
105382,20240305,31899,1,270.71,1
105383,20250116,5449,1,71.18,1
105384,20240408,19841,1,113.59,1
105385,20240304,12659,1,189.97,1
105386,20240810,24351,1,352.57,1
105387,20230221,19713,1,324.54,1
105388,20230819,19686,1,50.61,1
105389,20240706,992,1,36.58,1
105390,20241114,24810,1,29.67,1
105391,20230101,1662,1,44.67,1
105392,20250901,14840,1,115.41,1
105393,20251129,11783,1,349.71,1
105394,20250926,1955,1,236.94,0
105395,20231201,8746,1,82.38,1
105396,20240829,13525,1,347.19,1
105397,20250126,24538,1,12.31,1
105398,20230502,24511,4,294.66,1
105399,20251012,6857,1,240.29,1
105400,20231224,21632,1,438.99,1
105401,20240818,6526,1,425.39,1
105402,20231116,6168,4,398.56,1
105403,20240311,28979,1,151.52,1
105404,20230101,28855,1,409.21,1
105405,20240218,25099,1,299.38,1
105406,20240515,23958,3,280.73,1
105407,20230208,33090,1,320.13,1
105408,20250630,29520,1,300.71,1
105409,20230328,33617,1,326.63,1
105410,20240616,18251,1,392.57,1
105411,20250430,26038,1,121.41,1
105412,20230104,189,1,174.98,1
105413,20240926,32196,1,268.71,1
105414,20241204,15487,1,305.65,0
105415,20230615,18685,2,29.09,1
105416,20240524,12912,1,269.21,1
105417,20230504,5793,1,162.57,1
105418,20250819,15427,1,331.84,1
105419,20231203,17703,1,140.5,1
105420,20240518,11236,1,442.17,1
105421,20240705,15807,1,328.51,1
105422,20250516,9225,1,365.49,1
105423,20251007,7543,1,343.08,0
105424,20240822,1712,1,379.42,1
105425,20231009,987,1,254.91,1
105426,20240806,29034,1,270.25,1
105427,20241230,20677,1,298.52,0
105428,20241213,24253,1,16.47,1
105429,20241228,11520,2,303.78,1
105430,20251001,4900,1,392.48,1
105431,20241226,3470,4,108.95,1
105432,20240327,2057,1,413.1,1
105433,20240505,16212,1,204.93,1
105434,20240115,21938,1,190.36,1
105435,20240418,23899,4,180.58,1
105436,20230113,19748,1,400.52,1
105437,20251011,25349,1,370.47,1
105438,20241004,30554,1,330.42,0
105439,20250623,13898,1,288.43,1
105440,20240630,24221,2,177.17,1
105441,20230319,32050,1,286.77,1
105442,20250906,6462,1,343.91,1
105443,20250614,32401,1,23.31,1
105444,20251221,32470,1,61.74,1
105445,20240514,27685,1,241.2,1
105446,20240714,8378,1,369.42,1
105447,20230921,12979,1,423.24,1
105448,20230622,32429,1,239.74,1
105449,20240516,32146,3,235.32,1
105450,20231008,27670,1,120.71,1
105451,20240821,31384,3,205.79,1
105452,20241113,28347,1,329.47,1
105453,20240604,22758,4,154.33,1
105454,20231103,13032,1,377.57,1
105455,20240414,21776,1,27.57,1
105456,20250516,19748,1,118.9,1
105457,20251225,24588,1,343.31,1
105458,20240418,190,1,181.55,1
105459,20230612,27168,1,24.47,1
105460,20230114,3239,4,24.4,1
105461,20240111,8594,1,376.42,1
105462,20240607,14936,1,175.07,1
105463,20240615,8945,1,260.76,1
105464,20240627,5784,1,240.54,1
105465,20240605,27141,1,129.63,1
105466,20230221,10766,1,153.25,1
105467,20240517,7705,1,266.27,1
105468,20251129,9641,1,10.56,1
105469,20250315,7078,3,372.53,1
105470,20230302,15564,1,172.93,0
105471,20250728,34018,1,61.11,1
105472,20240217,590,1,135.59,1
105473,20240107,34911,1,21.28,0
105474,20230621,13994,1,124.84,1
105475,20230120,714,1,357.58,0
105476,20230814,1245,1,229.8,1
105477,20231009,1945,1,162.65,1
105478,20250206,17062,1,184.71,0
105479,20250329,9384,1,437.23,1
105480,20230601,12930,1,30.47,1
105481,20230917,21167,1,412.56,1
105482,20250715,13009,1,206.2,1
105483,20250130,33845,1,239.63,1
105484,20230820,8825,1,268.35,1
105485,20250315,26695,1,96.26,1
105486,20231021,24678,1,397.95,1
105487,20240415,31923,1,279.33,1
105488,20230315,4795,2,267.49,1
105489,20250724,2434,1,130.41,1
105490,20240415,15594,1,36.96,1
105491,20231226,19478,1,409.92,1
105492,20230123,32114,1,250.61,1
105493,20250130,31181,1,418.51,1
105494,20250605,10672,1,68.71,0
105495,20250406,8035,1,223.6,1
105496,20230722,21611,1,73.38,0
105497,20230506,27710,1,270.45,1
105498,20230722,30921,1,329.3,1
105499,20240617,12298,1,382.44,1
105500,20240508,26411,2,155.62,0
105501,20250308,25333,1,114.77,1
105502,20230506,16684,1,346.26,1
105503,20251027,26676,1,228.95,1
105504,20240704,9161,1,49.15,0
105505,20250209,11408,1,182.48,1
105506,20231123,16531,1,326.01,0
105507,20230331,28467,1,180.96,1
105508,20241013,13216,1,77.1,1
105509,20240223,2025,1,16.52,0
105510,20230222,16320,1,414.77,1
105511,20240320,33829,1,27.14,1
105512,20251017,23355,1,154.26,1
105513,20240925,34496,1,149.48,1
105514,20240807,29441,1,126.53,1
105515,20240728,34130,1,316.94,1
105516,20251125,4741,1,295.8,1
105517,20230724,10078,1,155.27,1
105518,20230921,29008,2,149.05,1
105519,20250723,26692,1,376.78,1
105520,20230224,32415,1,407.73,1
105521,20240526,1470,1,351.09,1
105522,20240224,29912,2,317.45,1
105523,20240608,24891,1,410.39,1
105524,20241004,13358,1,288.96,1
105525,20250218,16858,1,242.36,0
105526,20231112,7555,1,70.46,1
105527,20250802,2874,1,222.14,1
105528,20230718,34856,1,375.34,1
105529,20240104,12198,1,56.67,1
105530,20231103,739,1,343.64,1
105531,20240416,9893,1,444.88,1
105532,20230216,21161,1,179.05,1
105533,20250103,9485,1,62.84,1
105534,20241207,23107,1,185.36,1
105535,20230502,15343,1,147.56,1
105536,20240223,19999,1,80.75,0
105537,20250823,34621,1,343.22,1
105538,20250703,12053,1,68.75,1
105539,20250929,28249,1,386.75,1
105540,20230528,2683,1,112.31,1
105541,20251108,22807,1,197.46,1
105542,20230622,17052,1,404.21,1
105543,20250810,4259,1,441.47,0
105544,20241009,5902,1,230.94,1
105545,20231209,8154,1,51.3,1
105546,20251001,387,3,211.46,1
105547,20230329,15031,1,414.8,1
105548,20250818,26438,4,268.9,1
105549,20250927,14746,1,160.1,1
105550,20230918,23655,1,272.53,1
105551,20241016,30851,1,75.06,1
105552,20251013,25724,1,376.17,1
105553,20230922,13283,1,224.85,0
105554,20250113,31354,1,134.65,1
105555,20230512,20600,1,420.99,1
105556,20250816,14351,1,41.56,1
105557,20230125,32472,1,125.41,1
105558,20250607,31466,1,385.33,1
105559,20231119,34511,4,28.24,0
105560,20241001,24298,1,291.92,0
105561,20240429,2547,1,44.65,1
105562,20230413,27746,1,294.08,1
105563,20250321,15504,1,63.3,0
105564,20241101,24309,1,85.74,1
105565,20240417,4614,1,356.87,1
105566,20240222,9024,3,303.28,0
105567,20241031,24546,1,413.24,1
105568,20231220,34656,3,151.27,1
105569,20250919,2240,1,363.46,1
105570,20250505,26068,1,343.08,1
105571,20230114,2487,1,276.79,1
105572,20250808,17711,1,202.03,0
105573,20250817,5122,1,259.61,1
105574,20240724,11583,3,221.04,0
105575,20240223,34013,4,184.26,1
105576,20250127,10398,1,448.27,1
105577,20230829,16908,1,271.15,1
105578,20251114,10783,1,258.93,1
105579,20230624,2818,1,245.76,1
105580,20250823,11736,1,316.74,1
105581,20240212,2349,1,41.6,1
105582,20230422,31797,2,10.71,1
105583,20230223,22769,1,298.96,1
105584,20251227,28133,2,336.36,1
105585,20250131,15572,1,304.73,1
105586,20250922,34994,1,105.22,1
105587,20231010,33388,1,353.6,1
105588,20241020,10887,1,177.1,1
105589,20250213,29047,1,142.37,1
105590,20230712,30574,1,69.39,1
105591,20251130,34028,1,385.26,1
105592,20251124,8383,1,27.31,1
105593,20251016,4207,1,267.62,1
105594,20250126,17068,1,362.41,1
105595,20230409,32302,1,72.72,1
105596,20250517,27479,1,398.22,1
105597,20230416,30854,1,97.81,1
105598,20230315,24656,1,406.15,1
105599,20230310,8425,1,348.76,1
105600,20241205,29348,1,95.8,1
105601,20250701,12026,1,304.34,0
105602,20241218,14256,1,70.66,1
105603,20241023,23257,1,426.86,1
105604,20230905,4813,1,377.35,1
105605,20251002,28977,1,373.97,1
105606,20240512,27248,1,131.93,1
105607,20240511,29821,1,140.11,1
105608,20251031,26318,2,195.38,0
105609,20231218,2507,1,17.38,1
105610,20250930,1958,1,318.03,1
105611,20240120,32605,1,404.66,1
105612,20250822,27834,1,228.74,1
105613,20250318,22089,1,197.64,1
105614,20250602,14397,1,183.35,1
105615,20250131,14871,1,389.03,1
105616,20251122,17323,1,198.4,1
105617,20240818,9061,1,168.87,1
105618,20240826,19024,1,381.93,1
105619,20231208,1363,1,242.69,1
105620,20240102,17898,1,360.47,1
105621,20231227,14042,1,440.63,1
105622,20240714,34769,1,344.75,1
105623,20231008,26912,3,89.24,1
105624,20251130,30308,1,15.97,1
105625,20250619,30808,1,438.55,1
105626,20241027,24980,1,324.13,1
105627,20240520,9042,1,181.35,1
105628,20240808,5341,1,289.17,1
105629,20250306,10656,1,159.03,1
105630,20250319,14259,1,433.99,1
105631,20230518,23332,1,435.13,1
105632,20250109,8604,1,445.74,1
105633,20230930,26760,1,353.88,1
105634,20230831,22430,3,23.32,1
105635,20240311,963,1,28.92,1
105636,20230708,34837,1,101.67,1
105637,20230329,24786,1,396.2,1
105638,20240130,9440,1,299.4,1
105639,20230511,21685,1,357.8,1
105640,20250611,14439,1,309.83,0
105641,20240330,12243,1,427.77,1
105642,20241227,14650,1,208.04,1
105643,20240825,4754,1,417.79,1
105644,20240429,25589,1,207.7,1
105645,20230909,29250,1,147.55,1
105646,20240504,25703,1,241.88,1
105647,20241215,33661,1,225.08,1
105648,20240110,7169,1,401.04,1
105649,20250714,6788,1,328.9,0
105650,20230804,10490,1,123.35,1
105651,20231024,4912,1,246.47,1
105652,20240807,3716,1,132.31,1
105653,20241018,14876,1,349.15,1
105654,20240929,11910,1,251.46,1
105655,20240911,7070,2,153.43,1
105656,20241017,28524,4,81.39,1
