ShipmentKey,DateKey,VehicleKey,DriverKey,TotalWeightKg,FreightCost
9970,20251120,89,79,955.07,332.9
9971,20250602,2,22,7210.62,912.52
9972,20230304,31,52,1412.5,815.78
9973,20231031,56,98,14288.27,1401.13
9974,20251220,30,49,17631.05,1260.21
9975,20240131,63,67,7289.31,562.06
9976,20231130,15,4,6900.11,839.94
9977,20250224,18,89,14039.13,534.15
9978,20240215,32,57,17494.93,381.24
9979,20231011,14,69,17799.32,955.15
9980,20240410,62,76,11893.37,1255.52
9981,20230321,82,53,12083.42,142.0
9982,20250222,99,55,12577.63,168.91
9983,20250102,52,24,10408.14,152.19
9984,20230318,22,83,10852.87,1082.31
9985,20240523,14,96,2346.26,587.84
9986,20251029,78,12,19661.49,1092.59
9987,20240406,34,101,1706.75,411.89
9988,20230902,86,55,9867.06,114.65
9989,20230502,80,47,15815.41,1030.82
9990,20230704,56,27,11869.98,372.41
9991,20230201,53,18,2374.33,878.85
9992,20250924,49,89,11330.94,707.33
9993,20250131,63,51,18154.23,1346.79
9994,20240722,16,87,12628.65,152.89
9995,20231106,80,60,15696.81,725.03
9996,20250409,40,57,9518.69,1272.98
9997,20250918,38,67,6585.85,1052.41
9998,20251215,18,2,4402.03,1329.99
9999,20250301,23,11,17059.73,1487.77
10000,20240408,48,110,14276.98,879.6
10001,20241108,82,117,3968.97,583.55
10002,20250905,46,101,11258.73,213.24
10003,20241031,22,94,14339.08,979.5
10004,20241128,54,13,11576.68,1187.79
10005,20250920,40,40,19014.92,799.15
10006,20230319,30,6,4103.56,387.08
10007,20240617,55,12,14429.72,1366.75
10008,20230418,56,103,12522.15,1354.21
10009,20250202,42,43,18419.03,636.39
10010,20230115,42,72,17320.25,1020.27
10011,20240105,62,73,13144.97,1177.59
10012,20230724,82,4,9001.18,242.52
10013,20250514,53,37,3699.69,1282.97
10014,20240316,82,36,16155.94,1125.67
10015,20250508,53,32,16576.78,830.32
10016,20230815,64,57,7561.01,1388.17
10017,20240611,1,12,4911.82,1199.32
10018,20231220,79,18,18668.02,789.63
10019,20240914,69,61,9643.45,1328.47
10020,20251021,27,31,14856.14,1327.07
10021,20250715,17,111,12622.82,968.31
10022,20230610,63,40,14142.83,1340.69
10023,20250520,41,107,861.66,1122.59
10024,20240319,58,46,12711.84,235.23
10025,20240407,57,39,11218.36,1327.64
10026,20251119,96,63,15193.09,1150.21
10027,20240417,38,93,18785.74,564.52
10028,20240710,90,112,16683.52,298.88
10029,20230321,66,55,9122.46,204.62
10030,20251128,92,40,12113.82,1449.34
10031,20230828,45,29,5152.17,929.93
10032,20240710,23,91,546.8,188.63
10033,20240812,20,11,3333.13,134.61
10034,20230926,36,97,1908.67,250.8
10035,20231201,42,113,15122.42,1058.24
10036,20231108,22,39,4159.1,392.94
10037,20251212,60,82,2671.7,821.18
10038,20251227,11,44,6058.26,1264.45
10039,20241124,28,20,18705.67,1175.24
10040,20230203,45,92,5857.78,659.25
10041,20240121,22,86,13309.27,1279.14
10042,20230906,81,96,16755.05,532.93
10043,20251206,63,85,16663.92,445.84
10044,20250304,31,101,18902.42,1155.14
10045,20250501,11,27,7567.38,795.62
10046,20250523,36,38,10015.61,1427.04
10047,20240111,78,90,5132.57,478.6
10048,20241224,35,87,1765.61,841.59
10049,20230721,23,98,19574.44,383.53
10050,20240320,29,76,17399.78,212.36
10051,20231024,23,11,6643.09,362.76
10052,20240507,100,36,15903.08,182.58
10053,20231204,16,32,16679.31,380.46
10054,20250711,84,103,5279.56,131.84
10055,20251225,89,101,18708.64,291.25
10056,20250302,19,107,6749.32,705.73
10057,20250819,90,62,11575.44,489.79
10058,20231113,96,16,16053.85,560.42
10059,20250730,63,42,12006.78,339.45
10060,20240917,50,31,5559.85,1403.4
10061,20230316,85,105,18688.21,1353.36
10062,20250727,73,70,567.24,563.25
10063,20230228,43,13,10735.13,1384.31
10064,20240121,19,36,1372.62,714.69
10065,20230115,85,75,13268.4,513.83
10066,20230718,18,11,1326.94,1485.5
10067,20230204,6,48,1605.42,701.74
10068,20230611,35,20,10116.58,216.99
10069,20250908,14,29,13912.84,916.73
10070,20250309,64,19,8708.93,354.39
10071,20250613,9,94,18322.5,959.78
10072,20240415,35,6,18577.24,167.29
10073,20240614,2,56,9249.7,255.07
10074,20250302,6,81,12243.07,537.62
10075,20250501,99,82,19591.83,962.86
10076,20231214,25,100,16524.04,1004.63
10077,20241124,73,119,3119.22,1006.65
10078,20250723,50,18,1887.15,814.21
10079,20250701,95,107,11602.36,562.92
10080,20230527,7,76,16931.26,1322.53
10081,20241105,63,42,15265.16,732.61
10082,20241117,28,60,12717.85,1195.76
10083,20250817,2,56,16780.56,760.48
10084,20241116,65,3,3038.44,1301.02
10085,20230501,59,111,9681.21,139.19
10086,20240223,24,82,15892.01,475.55
10087,20231216,62,80,3618.23,1192.05
10088,20230211,99,39,7781.89,1067.86
10089,20230129,71,43,9454.83,1369.94
10090,20250823,38,28,1962.58,928.97
10091,20250223,93,42,939.15,1437.85
10092,20230114,62,9,10398.57,1381.19
10093,20250708,65,84,18186.07,1396.9
10094,20250328,51,18,2501.21,960.6
10095,20250404,94,89,3024.54,1346.18
10096,20250521,52,21,1623.61,701.69
10097,20231022,96,109,7562.05,1464.72
10098,20250513,74,26,8182.77,332.74
10099,20240701,98,23,19674.73,518.53
10100,20251126,63,10,16546.1,816.76
10101,20251004,11,117,7627.51,1445.67
10102,20251103,48,44,7924.21,909.08
10103,20240926,54,13,8616.7,187.63
10104,20240817,91,53,12011.83,964.91
10105,20240905,50,118,17591.25,1434.67
10106,20251111,74,37,4975.73,705.91
10107,20240409,38,56,5288.47,521.74
10108,20250812,86,59,19813.65,938.65
10109,20250718,88,12,10038.68,1057.6
10110,20250309,8,100,13847.13,664.47
10111,20240130,6,3,16262.53,207.13
10112,20230903,68,14,10041.36,623.37
10113,20240721,69,35,819.98,781.96
10114,20230207,6,98,15118.47,827.11
10115,20230902,32,104,11870.74,1081.2
10116,20230121,38,93,17615.66,123.03
10117,20240129,57,30,16112.62,1336.88
10118,20250913,84,71,8201.62,948.2
10119,20230108,100,118,1330.78,840.65
10120,20231124,64,66,11220.47,325.74
10121,20231017,54,18,19632.43,269.39
10122,20240525,14,26,3843.15,882.71
10123,20250630,64,81,10390.94,1104.17
10124,20231227,50,46,2837.03,1167.25
10125,20241216,47,12,18814.5,899.36
10126,20230807,54,58,16632.58,596.78
10127,20240210,19,114,10975.32,298.2
10128,20250122,75,57,12955.2,892.69
10129,20250711,39,32,13094.9,565.95
10130,20250411,65,113,19099.9,1232.38
10131,20250304,99,93,19432.47,810.21
10132,20240817,83,112,13472.21,414.23
10133,20230417,60,64,6233.2,1262.73
10134,20240803,33,74,12969.67,1379.64
10135,20240831,32,100,11341.41,356.88
10136,20230108,36,66,15885.88,871.2
10137,20250316,24,37,17331.88,1286.31
10138,20230708,43,14,12933.98,1311.95
10139,20230322,71,10,10578.75,915.88
10140,20230418,71,104,17210.23,844.87
10141,20241116,46,65,9203.16,166.0
10142,20231212,47,64,9804.56,1123.56
10143,20231124,69,41,834.29,356.09
10144,20240708,14,119,1901.57,1337.75
10145,20231029,45,21,8876.89,1204.07
10146,20230719,52,69,648.42,1491.7
10147,20250611,90,9,4467.45,864.48
10148,20251128,50,9,13751.98,748.74
10149,20231103,65,18,12762.69,526.34
10150,20251024,77,120,11553.37,155.13
10151,20240412,64,69,16589.91,989.42
10152,20230628,23,62,7546.63,1426.03
10153,20241006,84,16,13367.62,762.3
10154,20231003,71,98,13068.65,511.91
10155,20240912,70,4,13354.52,1050.33
10156,20240929,59,21,13641.24,1100.25
10157,20250718,73,119,16145.99,1102.14
10158,20230702,92,114,12361.67,1441.24
10159,20230313,74,101,17585.21,270.87
10160,20241219,54,104,8839.26,1236.17
10161,20241226,99,44,19482.36,215.31
10162,20230926,71,78,1155.52,1083.08
10163,20251109,89,91,3114.6,1156.52
10164,20240731,94,113,2132.37,666.17
10165,20250921,26,76,9046.39,1106.17
10166,20250325,44,27,11963.73,385.17
10167,20230527,76,120,9129.72,145.59
10168,20250608,13,34,4597.76,349.07
10169,20231106,54,4,5024.82,292.89
10170,20240601,40,107,16240.08,1275.77
10171,20230114,4,108,1541.88,480.06
10172,20230512,53,51,19834.4,1113.25
10173,20250124,1,2,14553.86,1263.95
10174,20240314,6,106,18463.28,1436.95
10175,20250112,55,106,4065.05,1255.3
10176,20250109,66,32,11404.55,1281.27
10177,20250305,91,2,10814.73,581.38
10178,20230920,18,58,12605.83,505.87
10179,20241004,29,22,15664.78,688.24
10180,20230915,53,19,14418.12,1048.19
10181,20240213,33,90,8162.87,533.22
10182,20250901,3,20,17451.31,141.32
10183,20251113,20,100,777.86,863.18
10184,20230928,4,18,5438.09,146.73
10185,20230522,82,116,10629.55,1194.09
10186,20250620,8,50,17253.25,270.03
10187,20250831,86,14,8278.74,1380.07
10188,20231001,86,20,15632.67,862.43
10189,20231003,83,45,5669.53,995.74
10190,20240409,28,88,19402.19,619.02
10191,20251128,66,47,801.38,1010.8
10192,20231015,73,111,3948.33,455.26
10193,20250525,99,57,927.26,1237.83
10194,20250527,86,31,834.2,549.57
10195,20230629,26,52,18161.58,991.62
10196,20240322,34,100,5880.03,1110.03
10197,20250223,71,79,5068.22,543.34
10198,20240714,94,46,5708.89,994.88
10199,20240428,49,7,16154.97,624.49
10200,20250428,89,49,6579.83,859.73
10201,20241222,49,23,12065.51,1199.86
10202,20230426,73,93,17237.94,1121.46
10203,20240618,27,41,6716.08,430.85
10204,20240211,65,4,3343.24,1086.15
10205,20241124,33,95,1815.82,1235.1
10206,20240509,72,82,11484.87,300.75
10207,20250805,49,109,12313.64,158.95
10208,20230123,63,31,17485.38,724.96
10209,20240711,32,47,9734.11,445.85
10210,20250729,19,100,17411.04,238.35
10211,20250504,100,18,10532.47,1336.15
10212,20251104,50,74,12009.25,147.44
10213,20250609,22,7,10983.02,566.93
10214,20230319,90,38,6358.09,1181.66
10215,20250317,67,45,16951.4,156.38
10216,20251107,9,28,17743.99,409.55
10217,20250206,35,59,17044.28,973.96
10218,20240329,71,18,2592.75,753.86
10219,20250716,79,95,13496.75,222.81
10220,20231004,4,118,9159.75,662.22
10221,20251116,37,9,2406.24,528.67
10222,20240528,28,107,1705.26,1078.74
10223,20240408,9,16,14107.97,882.29
10224,20250317,35,62,8253.93,839.55
10225,20250403,25,40,7951.75,1164.16
10226,20231229,9,89,4654.96,396.01
10227,20250120,61,101,12241.42,968.54
10228,20240608,52,94,3393.69,365.37
10229,20230225,97,111,579.44,797.27
10230,20240503,17,58,774.4,1102.91
10231,20251117,76,66,7673.17,1081.71
10232,20241222,9,69,14516.32,736.2
10233,20230210,54,106,12250.13,465.27
10234,20250930,5,94,5388.44,129.86
10235,20230917,63,19,2488.09,643.68
10236,20240316,47,78,7555.95,934.11
10237,20250714,90,27,17980.1,508.96
10238,20250505,19,30,7264.31,1233.61
10239,20230325,99,45,2840.26,1281.04
10240,20230215,66,78,17877.62,688.16
10241,20240315,45,31,6817.55,736.55
10242,20250912,71,36,15553.23,350.46
10243,20230516,73,39,5825.67,319.84
10244,20250627,86,50,17447.79,423.48
10245,20250510,33,94,2096.35,675.27
10246,20250226,80,38,5437.22,1460.23
10247,20240812,43,111,14685.67,974.63
10248,20250813,88,11,8192.99,692.09
10249,20241120,72,81,11236.76,405.4
10250,20240622,94,74,5901.84,1190.56
10251,20241208,26,16,7544.44,997.05
10252,20231022,45,51,12326.16,669.39
10253,20230222,35,75,15952.34,953.98
10254,20250316,81,39,17893.33,908.77
10255,20230221,53,92,7497.25,912.69
10256,20241228,10,85,12792.88,199.51
10257,20230313,41,92,10210.33,1361.8
10258,20230128,17,120,13298.28,1293.26
10259,20240413,71,119,12626.5,215.36
10260,20250202,66,23,12594.58,990.14
10261,20250604,11,110,9007.37,795.63
10262,20250630,63,65,6224.06,1139.55
10263,20240630,67,49,8714.27,661.42
10264,20230720,46,61,16823.18,1468.8
10265,20250330,20,54,7185.67,1432.6
10266,20240713,13,13,17298.05,234.26
10267,20240114,87,72,3741.98,528.05
10268,20251211,17,83,11297.8,390.11
10269,20230320,93,24,2627.96,545.58
10270,20250413,32,104,9127.95,768.36
10271,20251028,99,49,19425.39,261.4
10272,20230125,99,37,12713.26,1095.34
10273,20240325,98,89,847.51,903.8
10274,20250206,85,107,16539.35,306.02
10275,20250124,16,26,10260.74,1048.47
10276,20230717,23,110,13595.19,1001.68
10277,20240312,11,42,13021.52,1336.31
10278,20241120,14,91,4175.5,396.34
10279,20240809,67,96,8408.5,952.73
10280,20230414,71,108,4690.53,1326.37
10281,20240918,45,3,3982.41,468.41
10282,20251128,75,105,11362.25,424.5
10283,20240402,33,61,4470.74,485.15
10284,20231230,83,43,4428.12,1168.41
10285,20230515,45,73,12717.54,1233.03
10286,20240109,54,65,8342.01,148.3
10287,20230208,51,18,4451.85,539.93
10288,20250329,87,67,7980.51,277.51
10289,20230216,23,14,11798.7,315.04
10290,20230205,29,64,12175.71,1242.31
10291,20230405,6,32,18012.12,1449.46
10292,20250911,39,68,18638.34,679.16
10293,20240103,5,60,4458.84,1458.11
10294,20230306,96,101,10061.34,628.85
10295,20250123,40,21,9189.28,1102.61
10296,20250326,90,106,15461.95,602.61
10297,20250125,78,27,4256.75,547.97
10298,20230630,82,5,4908.9,922.56
10299,20240819,21,67,3584.99,1317.33
10300,20250225,59,86,14779.36,930.61
10301,20240918,89,84,4935.78,898.05
10302,20240907,20,41,8683.62,806.18
10303,20230422,24,108,5564.2,1427.95
10304,20240328,3,2,19654.62,1240.53
10305,20250125,86,43,13135.96,669.51
10306,20240806,72,1,6069.72,1253.92
10307,20230519,57,23,2762.35,251.88
10308,20230819,93,63,9054.81,709.58
10309,20250910,71,48,4032.47,256.49
10310,20230910,70,25,3760.63,1496.02
10311,20240714,70,90,6253.45,165.86
10312,20230313,76,67,19344.48,1371.4
10313,20230810,63,95,8296.8,1404.52
10314,20230303,86,91,4602.04,509.96
10315,20250316,47,77,6904.6,1429.35
10316,20230505,90,47,9816.09,800.83
10317,20250110,89,97,1901.0,1413.29
10318,20230610,19,89,6447.38,779.89
10319,20240624,100,119,3292.43,758.57
10320,20240917,99,56,2261.07,1154.76
10321,20230416,13,59,18225.36,426.92
10322,20250214,89,16,6040.82,1365.82
10323,20230102,45,47,4578.16,1287.72
10324,20230821,32,102,14156.85,289.07
10325,20240104,30,90,1620.25,141.11
10326,20250803,85,54,19478.17,1094.78
10327,20230629,42,47,19707.46,592.4
10328,20231020,72,52,15415.42,242.92
10329,20240806,42,18,19747.02,1353.59
10330,20250305,7,81,5494.22,1491.94
10331,20230624,3,46,5465.33,546.11
10332,20230503,37,118,17444.36,359.39
10333,20230815,3,89,12346.34,1299.38
10334,20240319,18,26,14600.13,841.4
10335,20240303,42,18,769.35,1479.67
10336,20250203,9,49,9545.23,992.82
10337,20240923,57,65,5927.69,892.7
10338,20230306,24,110,3502.67,1398.93
10339,20240303,7,7,10616.42,1222.17
10340,20240909,97,30,5899.23,670.32
10341,20250713,89,97,11096.46,114.94
10342,20250322,42,25,2024.93,1152.96
10343,20230417,98,25,16055.45,1311.44
10344,20241020,58,27,19016.45,282.08
10345,20230922,85,35,12773.26,1353.31
10346,20230604,56,107,3284.29,1313.03
10347,20251102,58,82,15106.96,124.6
10348,20250614,18,30,17628.19,1119.91
10349,20250919,39,14,7646.31,636.79
10350,20230902,50,35,10518.52,171.21
10351,20240121,33,34,1741.86,563.15
10352,20250128,28,84,11179.79,946.92
10353,20240218,56,15,1425.64,528.83
10354,20241215,25,7,7365.95,1202.6
10355,20250128,14,13,5926.79,793.05
10356,20250116,55,100,4067.24,149.63
10357,20240815,84,40,17133.9,884.89
10358,20250418,84,60,12267.17,712.89
10359,20230116,7,117,13722.31,232.66
10360,20250919,4,34,10100.3,718.62
10361,20251204,95,13,15075.86,1216.52
10362,20241012,30,4,7717.22,248.95
10363,20230528,62,13,9106.79,445.31
10364,20231221,57,48,2122.7,1481.32
10365,20241203,37,108,6733.7,680.38
10366,20240904,55,13,2558.26,1262.15
10367,20230415,85,87,9891.97,805.58
10368,20240131,65,93,18805.39,424.79
10369,20240828,52,33,16315.02,220.27
10370,20250430,3,23,9026.29,1144.93
10371,20240317,77,67,6363.78,779.07
10372,20250522,7,32,6923.76,1471.14
10373,20241028,70,55,9716.8,1363.81
10374,20251117,70,3,5235.07,315.91
10375,20250304,34,12,7093.73,1019.93
10376,20240419,96,56,10099.44,356.64
10377,20240919,16,68,16900.79,610.89
10378,20240516,8,33,2359.75,566.07
10379,20231214,21,32,8393.24,820.95
10380,20251014,11,17,4212.87,1268.13
10381,20240723,50,52,12922.15,1338.63
10382,20241125,87,73,11628.8,1056.3
10383,20230126,6,5,11756.62,982.29
10384,20230805,15,21,10888.76,1392.2
10385,20250416,11,3,14804.87,242.62
10386,20250212,27,117,3504.15,649.07
10387,20251112,79,103,4123.16,405.27
10388,20241031,45,67,14323.53,291.44
10389,20241218,38,37,3069.62,1039.27
10390,20231106,4,108,14676.03,368.93
10391,20240821,78,35,3706.24,1444.49
10392,20230924,45,33,19835.71,838.88
10393,20241007,10,54,1380.03,760.09
10394,20251019,54,3,15640.13,600.69
10395,20240325,29,48,5023.21,483.23
10396,20240718,12,18,6810.78,1375.82
10397,20251125,56,3,18280.36,961.2
10398,20230128,40,93,6478.67,431.05
10399,20230808,84,101,7852.12,1056.72
10400,20240210,37,5,4052.98,432.46
10401,20230928,66,9,2004.89,1178.92
10402,20250302,20,76,2605.73,874.46
10403,20250820,12,16,12076.39,719.11
10404,20250413,38,91,1412.77,1016.6
10405,20231113,30,73,4900.9,1320.07
10406,20231204,47,50,8173.49,664.54
10407,20231217,82,118,2615.73,1063.79
10408,20240525,74,57,15092.03,608.42
10409,20240608,71,57,19443.7,605.2
10410,20240506,42,107,17952.04,1274.33
10411,20230109,5,86,19096.17,867.37
10412,20240714,48,17,11124.87,666.5
10413,20240315,93,65,3387.23,382.0
10414,20250302,99,57,13502.59,1214.63
10415,20230202,51,63,1663.64,982.17
10416,20251112,12,67,9784.5,1108.12
10417,20250424,10,5,15891.57,710.33
10418,20240719,37,22,17170.93,531.41
10419,20230218,66,1,6259.71,1114.18
10420,20240406,67,47,4827.8,220.86
10421,20240812,14,49,13944.65,1024.02
10422,20231202,47,4,3205.95,1467.53
10423,20231225,20,22,19883.18,1240.33
10424,20231212,52,88,6977.23,1125.06
10425,20230712,68,55,15112.78,717.37
10426,20250125,26,32,14648.71,122.8
10427,20240422,47,110,6548.64,1478.84
10428,20250407,79,66,8030.85,1388.93
10429,20250608,73,100,16912.81,797.41
10430,20241014,3,69,4945.09,1062.28
10431,20240212,2,120,1670.75,883.65
10432,20231013,41,71,3371.65,1065.92
10433,20250430,30,100,13839.53,175.22
10434,20230421,37,104,5130.06,1497.81
10435,20240911,81,107,11558.77,1192.73
10436,20250303,3,8,8174.18,472.23
10437,20230219,9,36,17430.17,859.39
10438,20251103,8,107,10005.39,762.67
10439,20240810,9,12,3222.39,596.07
10440,20240818,17,28,16740.27,714.13
10441,20241031,24,2,2111.98,896.87
10442,20231110,72,111,16650.76,815.92
10443,20240828,14,78,1309.16,1273.42
10444,20231024,54,19,570.88,266.87
10445,20240722,80,85,15232.93,178.16
10446,20250411,18,94,11421.67,807.96
10447,20240901,88,49,4692.82,754.45
10448,20230116,39,112,19335.98,1003.58
10449,20230313,47,37,12921.75,506.24
10450,20230927,27,52,5152.05,225.48
10451,20231014,92,85,8611.78,1226.05
10452,20230307,71,92,18306.98,716.65
10453,20250529,98,60,4466.3,290.26
10454,20230309,91,97,18573.77,1437.87
10455,20251214,34,42,4727.28,1421.75
10456,20250906,19,7,958.72,327.59
10457,20250831,6,42,5734.52,1229.44
10458,20240522,30,57,1565.09,856.4
10459,20250416,92,16,5042.46,517.78
10460,20250604,12,101,5803.72,650.73
10461,20250304,15,115,8625.29,1450.29
10462,20240226,39,25,6012.58,567.47
10463,20250213,64,38,14378.91,399.14
10464,20240422,64,44,19431.25,753.73
10465,20250714,15,38,1426.47,960.81
10466,20230430,58,106,10504.24,498.45
10467,20240502,100,106,5602.69,1183.36
10468,20230319,67,45,9523.4,947.91
10469,20251127,1,115,14239.57,1399.13
10470,20240316,7,30,17597.62,548.73
10471,20240406,9,81,17790.29,1029.68
10472,20240903,1,16,3681.41,1340.45
10473,20250705,5,4,11471.43,106.19
10474,20240831,47,94,6016.52,792.43
10475,20230106,100,84,10207.52,876.09
10476,20241111,10,35,18439.84,811.06
10477,20250613,2,61,1682.98,508.37
10478,20230928,23,5,12086.04,226.34
10479,20250321,93,109,7514.52,1310.87
10480,20240712,56,78,17428.04,813.88
10481,20230409,19,41,4757.11,201.48
10482,20240609,38,41,6993.25,674.58
10483,20230713,47,104,896.08,356.55
10484,20240131,84,28,8883.99,535.02
10485,20250208,76,10,12847.94,1243.31
10486,20251020,75,118,4325.13,827.71
10487,20250529,99,52,12895.67,430.32
10488,20250114,52,94,15021.93,1234.53
10489,20241113,49,114,4252.18,369.97
10490,20230115,71,32,15227.79,544.28
10491,20240103,23,76,18688.98,146.49
10492,20240929,50,45,4838.35,1439.93
10493,20250502,17,16,3132.47,685.78
10494,20241130,48,90,7001.44,333.37
10495,20230105,2,64,4218.96,816.4
10496,20230819,69,35,15617.3,248.25
10497,20251008,62,105,3090.11,1359.49
10498,20240808,85,80,939.41,185.96
10499,20230618,13,17,7360.28,968.91
10500,20250130,61,112,15802.21,1348.48
10501,20250302,11,87,13200.3,446.76
10502,20250926,88,42,10845.44,237.56
10503,20230601,97,22,9429.98,749.48
10504,20251012,27,50,13164.69,927.19
10505,20230812,35,21,10097.55,505.71
10506,20240518,18,98,15609.76,555.18
10507,20230213,85,46,17395.63,993.26
10508,20241127,68,57,3885.64,1467.28
10509,20240518,61,5,5023.21,694.74
10510,20250718,41,102,10516.34,721.28
10511,20250422,96,52,17382.81,1318.69
10512,20231217,43,31,18408.98,645.65
10513,20230123,49,33,2953.56,559.8
10514,20240820,11,47,6411.15,752.11
10515,20251202,67,3,15507.46,158.92
10516,20240410,51,53,18706.56,1374.78
10517,20230209,52,83,2083.16,236.99
10518,20231030,85,56,9655.5,1360.72
10519,20230624,43,18,10165.94,1407.58
10520,20250925,58,28,667.46,1340.23
10521,20240912,78,15,17159.5,221.72
10522,20230901,70,50,2594.17,864.49
10523,20250415,29,33,16831.1,596.37
10524,20231007,31,28,908.94,340.11
10525,20251125,28,46,19669.1,858.22
10526,20240710,50,113,10736.09,158.35
10527,20250616,36,116,6327.04,525.84
10528,20251112,92,72,12322.55,831.42
10529,20241219,19,120,6033.93,1473.17
10530,20250720,67,104,2600.7,824.37
10531,20230401,12,113,5416.61,535.88
