OrderKey,DateKey,CustomerKey,BranchKey,ProductKey,Qty,UnitPrice,Discount,NetRevenue
113180,20231127,201,3,381,18,412.43,0.0,7423.74
113181,20240814,1472,3,356,33,412.43,0.0,13610.19
113182,20250531,216,3,119,32,412.43,0.0,13197.76
113183,20250303,653,3,325,74,412.43,0.0,30519.82
113184,20230615,222,3,42,45,412.43,1855.94,16703.41
113185,20241109,1195,3,247,38,412.43,1567.23,14105.11
113186,20251212,225,4,468,81,412.43,0.0,33406.83
113187,20230727,119,3,231,3,412.43,0.0,1237.29
113188,20250827,1134,2,263,62,412.43,0.0,25570.66
113189,20250227,570,2,185,72,412.43,0.0,29694.96
113190,20250601,472,1,328,81,412.43,0.0,33406.83
113191,20231128,1300,3,136,71,412.43,0.0,29282.53
113192,20231203,1138,2,444,24,412.43,0.0,9898.32
113193,20251024,1215,3,111,60,412.43,2474.58,22271.22
113194,20240212,1047,4,311,73,412.43,0.0,30107.39
113195,20230405,697,4,356,7,412.43,0.0,2887.01
113196,20241116,209,2,87,83,412.43,0.0,34231.69
113197,20230622,694,2,399,12,412.43,494.92,4454.24
113198,20250628,1474,1,416,9,412.43,0.0,3711.87
113199,20241215,607,2,191,76,412.43,0.0,31344.68
113200,20250922,438,3,273,33,412.43,0.0,13610.19
113201,20250614,246,3,333,37,412.43,0.0,15259.91
113202,20230607,912,1,500,86,412.43,0.0,35468.98
113203,20240315,1189,2,421,38,412.43,0.0,15672.34
113204,20250601,869,1,105,91,412.43,0.0,37531.13
113205,20240503,248,4,250,19,412.43,0.0,7836.17
113206,20251214,391,2,295,23,412.43,0.0,9485.89
113207,20250413,245,3,367,98,412.43,0.0,40418.14
113208,20230125,769,3,219,65,412.43,0.0,26807.95
113209,20250928,1170,3,219,46,412.43,0.0,18971.78
113210,20230524,1450,3,337,54,412.43,0.0,22271.22
113211,20230710,807,3,471,5,412.43,0.0,2062.15
113212,20250412,1355,2,288,2,412.43,82.49,742.37
113213,20250910,1217,3,54,22,412.43,0.0,9073.460000000001
113214,20240916,637,4,162,13,412.43,0.0,5361.59
113215,20231203,125,3,109,13,412.43,0.0,5361.59
113216,20240130,197,4,414,68,412.43,0.0,28045.24
113217,20240116,214,4,273,84,412.43,0.0,34644.12
113218,20231227,461,4,278,17,412.43,0.0,7011.31
113219,20231027,529,4,379,31,412.43,1278.53,11506.8
113220,20241123,498,3,246,36,412.43,1484.75,13362.73
113221,20251018,391,4,125,68,412.43,2804.52,25240.72
113222,20231215,870,3,147,7,412.43,0.0,2887.01
113223,20230828,268,2,169,59,412.43,2433.34,21900.03
113224,20250812,1318,1,491,33,412.43,0.0,13610.19
113225,20250422,1239,3,99,68,412.43,0.0,28045.24
113226,20251114,439,3,62,26,412.43,1072.32,9650.86
113227,20230805,822,2,260,70,412.43,0.0,28870.100000000002
113228,20230714,1039,3,300,85,412.43,0.0,35056.55
113229,20240922,1054,1,224,34,412.43,0.0,14022.62
113230,20241127,567,4,332,90,412.43,0.0,37118.7
113231,20240716,1097,3,429,7,412.43,0.0,2887.01
113232,20241115,621,3,192,89,412.43,0.0,36706.270000000004
113233,20230821,1173,4,88,46,412.43,0.0,18971.78
113234,20240715,1260,2,216,56,412.43,0.0,23096.08
113235,20241226,316,3,65,15,412.43,0.0,6186.45
113236,20240522,648,1,497,41,412.43,1690.96,15218.670000000002
113237,20250121,1199,1,230,47,412.43,1938.42,17445.79
113238,20240613,932,1,139,92,412.43,0.0,37943.56
113239,20240101,841,4,270,85,412.43,0.0,35056.55
113240,20231213,742,1,324,36,412.43,0.0,14847.48
113241,20240425,1147,3,263,66,412.43,0.0,27220.38
113242,20230206,838,1,221,30,412.43,0.0,12372.9
113243,20250103,60,3,279,58,412.43,0.0,23920.94
113244,20250819,1175,3,209,19,412.43,0.0,7836.17
113245,20240204,487,2,357,69,412.43,0.0,28457.670000000002
113246,20230313,737,3,9,9,412.43,0.0,3711.87
113247,20251223,637,2,129,62,412.43,2557.07,23013.59
113248,20231114,1370,1,479,79,412.43,0.0,32581.97
113249,20230624,1093,3,406,72,412.43,0.0,29694.96
113250,20240228,1207,2,195,45,412.43,1855.94,16703.41
113251,20250417,585,3,222,22,412.43,0.0,9073.460000000001
113252,20231206,380,1,192,94,412.43,0.0,38768.42
113253,20241025,61,3,328,49,412.43,0.0,20209.07
113254,20240501,417,3,105,36,412.43,0.0,14847.48
113255,20230613,473,3,46,2,412.43,0.0,824.86
113256,20231230,367,3,400,97,412.43,0.0,40005.71
113257,20250330,337,4,330,31,412.43,0.0,12785.33
113258,20241125,256,2,146,39,412.43,0.0,16084.77
113259,20230616,360,3,336,26,412.43,0.0,10723.18
113260,20230803,623,2,107,69,412.43,0.0,28457.670000000002
113261,20241215,19,4,197,28,412.43,0.0,11548.04
113262,20250716,646,2,68,7,412.43,0.0,2887.01
113263,20240127,712,3,318,32,412.43,0.0,13197.76
113264,20241112,441,4,254,47,412.43,0.0,19384.21
113265,20230811,1112,1,10,11,412.43,0.0,4536.7300000000005
113266,20231218,403,4,163,27,412.43,0.0,11135.61
113267,20230202,125,2,473,14,412.43,0.0,5774.02
113268,20250525,1204,3,76,7,412.43,0.0,2887.01
113269,20240411,937,3,72,26,412.43,0.0,10723.18
113270,20250719,347,3,354,9,412.43,0.0,3711.87
113271,20250307,468,4,449,87,412.43,0.0,35881.41
113272,20250801,678,4,465,26,412.43,0.0,10723.18
113273,20231201,383,2,145,16,412.43,0.0,6598.88
113274,20230826,325,1,428,79,412.43,3258.2,29323.77
113275,20251213,656,1,229,50,412.43,0.0,20621.5
113276,20250319,551,3,381,92,412.43,0.0,37943.56
113277,20250807,865,3,260,92,412.43,0.0,37943.56
113278,20230122,1226,1,456,29,412.43,0.0,11960.47
113279,20240204,563,3,394,60,412.43,0.0,24745.8
113280,20250423,901,4,25,41,412.43,0.0,16909.63
113281,20230426,116,3,282,71,412.43,2928.25,26354.28
113282,20241018,83,4,37,65,412.43,0.0,26807.95
113283,20240517,446,1,464,57,412.43,0.0,23508.510000000002
113284,20230129,1139,4,320,2,412.43,0.0,824.86
113285,20231021,809,3,460,17,412.43,0.0,7011.31
113286,20231201,85,3,35,19,412.43,783.62,7052.55
113287,20230606,195,1,165,72,412.43,0.0,29694.96
113288,20241209,59,3,12,70,412.43,2887.01,25983.090000000004
113289,20231027,860,3,35,70,412.43,0.0,28870.100000000002
113290,20231125,1257,1,389,74,412.43,0.0,30519.82
113291,20251016,1171,2,245,42,412.43,0.0,17322.06
113292,20240702,693,4,273,52,412.43,0.0,21446.36
113293,20240330,814,1,26,44,412.43,0.0,18146.920000000002
113294,20250328,358,3,411,3,412.43,123.73,1113.56
113295,20251027,652,4,73,83,412.43,0.0,34231.69
113296,20230210,88,4,4,21,412.43,0.0,8661.03
113297,20240609,1089,3,181,67,412.43,0.0,27632.81
113298,20241124,978,1,218,12,412.43,494.92,4454.24
113299,20231222,535,3,98,23,412.43,0.0,9485.89
113300,20250530,295,3,290,29,412.43,0.0,11960.47
113301,20251213,1084,3,59,57,412.43,0.0,23508.510000000002
113302,20251124,556,2,31,74,412.43,3051.98,27467.84
113303,20231115,748,3,463,92,412.43,0.0,37943.56
113304,20231011,1094,4,121,93,412.43,0.0,38355.99
113305,20251204,924,4,272,61,412.43,0.0,25158.23
113306,20240622,546,2,446,6,412.43,0.0,2474.58
113307,20230922,907,1,223,91,412.43,0.0,37531.13
113308,20250305,833,3,112,84,412.43,0.0,34644.12
113309,20231130,138,3,108,98,412.43,4041.81,36376.33
113310,20231116,410,3,225,52,412.43,0.0,21446.36
113311,20250927,906,4,160,97,412.43,0.0,40005.71
113312,20230802,1298,4,173,34,412.43,0.0,14022.62
113313,20230407,1212,4,138,15,412.43,0.0,6186.45
113314,20231118,329,2,349,96,412.43,0.0,39593.28
113315,20241121,45,4,370,41,412.43,0.0,16909.63
113316,20230620,666,4,386,66,412.43,0.0,27220.38
113317,20240707,874,1,408,66,412.43,2722.04,24498.34
113318,20241206,36,3,472,91,412.43,0.0,37531.13
113319,20250823,408,2,9,43,412.43,0.0,17734.49
113320,20231015,763,4,358,58,412.43,0.0,23920.94
113321,20250720,642,1,353,28,412.43,0.0,11548.04
113322,20231020,1412,3,448,66,412.43,2722.04,24498.34
113323,20250116,742,3,133,3,412.43,0.0,1237.29
113324,20240519,351,4,75,86,412.43,0.0,35468.98
113325,20230610,679,3,58,22,412.43,0.0,9073.460000000001
113326,20250315,154,1,318,89,412.43,0.0,36706.270000000004
113327,20231003,1468,4,75,33,412.43,0.0,13610.19
113328,20230817,197,3,301,95,412.43,0.0,39180.85
113329,20240210,68,3,294,92,412.43,3794.36,34149.2
113330,20241223,854,3,45,65,412.43,2680.8,24127.15
113331,20231019,1094,4,190,82,412.43,3381.93,30437.33
113332,20230825,1142,3,105,47,412.43,0.0,19384.21
113333,20230116,799,2,397,90,412.43,0.0,37118.7
113334,20240707,383,4,33,80,412.43,0.0,32994.4
113335,20240517,1415,1,324,30,412.43,1237.29,11135.61
113336,20231019,1022,3,128,1,412.43,0.0,412.43
113337,20230324,325,3,227,65,412.43,2680.8,24127.15
113338,20240518,1284,1,454,82,412.43,0.0,33819.26
113339,20250618,1225,1,258,9,412.43,371.19,3340.68
113340,20250316,549,1,425,47,412.43,1938.42,17445.79
113341,20250905,118,4,259,91,412.43,0.0,37531.13
113342,20230116,514,3,204,58,412.43,0.0,23920.94
113343,20251210,689,1,109,19,412.43,0.0,7836.17
113344,20240114,979,3,315,66,412.43,0.0,27220.38
113345,20251225,1255,3,386,72,412.43,0.0,29694.96
113346,20231105,1041,1,28,93,412.43,3835.6,34520.39
113347,20240707,307,3,447,58,412.43,0.0,23920.94
113348,20240203,370,2,172,11,412.43,0.0,4536.7300000000005
113349,20240206,1496,3,197,86,412.43,0.0,35468.98
113350,20250816,1485,4,125,69,412.43,2845.77,25611.9
113351,20250428,28,3,137,38,412.43,0.0,15672.34
113352,20251226,890,3,278,98,412.43,0.0,40418.14
113353,20241127,882,3,204,11,412.43,0.0,4536.7300000000005
113354,20240627,1389,4,54,47,412.43,1938.42,17445.79
113355,20230511,639,2,445,94,412.43,0.0,38768.42
113356,20251229,618,1,67,8,412.43,0.0,3299.44
113357,20241003,1486,3,5,16,412.43,0.0,6598.88
113358,20250223,215,3,316,94,412.43,0.0,38768.42
113359,20240419,870,3,369,92,412.43,0.0,37943.56
113360,20240929,1425,1,205,29,412.43,0.0,11960.47
113361,20251123,539,3,159,57,412.43,0.0,23508.510000000002
113362,20230806,1291,3,195,69,412.43,0.0,28457.670000000002
113363,20231205,172,4,82,50,412.43,0.0,20621.5
113364,20230722,804,3,208,78,412.43,0.0,32169.54
113365,20250622,1401,2,194,69,412.43,2845.77,25611.9
113366,20230404,656,2,139,6,412.43,0.0,2474.58
113367,20230501,316,1,280,16,412.43,0.0,6598.88
113368,20231209,471,3,93,10,412.43,0.0,4124.3
113369,20240821,1046,4,181,12,412.43,0.0,4949.16
113370,20240419,206,4,46,19,412.43,0.0,7836.17
113371,20230311,1101,4,42,86,412.43,0.0,35468.98
113372,20251204,1238,1,121,75,412.43,0.0,30932.25
113373,20251201,1479,1,362,54,412.43,0.0,22271.22
113374,20231126,377,3,263,1,412.43,41.24,371.19
113375,20250408,691,3,176,97,412.43,0.0,40005.71
113376,20241029,854,3,128,81,412.43,0.0,33406.83
113377,20231022,383,2,403,48,412.43,0.0,19796.64
113378,20231112,151,2,145,36,412.43,0.0,14847.48
113379,20240728,1407,3,254,83,412.43,0.0,34231.69
113380,20240506,364,3,327,56,412.43,0.0,23096.08
113381,20231205,335,2,323,13,412.43,536.16,4825.43
113382,20250710,287,2,191,19,412.43,0.0,7836.17
113383,20240717,924,2,290,7,412.43,0.0,2887.01
113384,20241224,323,1,98,7,412.43,288.7,2598.3100000000004
113385,20230831,426,3,481,85,412.43,0.0,35056.55
113386,20240912,665,3,53,52,412.43,0.0,21446.36
113387,20231222,801,4,480,70,412.43,2887.01,25983.090000000004
113388,20240904,407,1,437,83,412.43,0.0,34231.69
113389,20250609,348,4,152,65,412.43,0.0,26807.95
113390,20250525,821,2,239,77,412.43,0.0,31757.11
113391,20240203,144,4,55,31,412.43,0.0,12785.33
113392,20250213,421,2,341,92,412.43,0.0,37943.56
113393,20251122,1413,1,224,82,412.43,0.0,33819.26
113394,20241205,235,3,91,65,412.43,0.0,26807.95
113395,20230718,651,3,342,80,412.43,0.0,32994.4
113396,20250121,780,4,14,33,412.43,0.0,13610.19
113397,20230529,277,3,142,28,412.43,0.0,11548.04
113398,20250919,402,4,123,87,412.43,0.0,35881.41
113399,20240824,654,4,301,3,412.43,0.0,1237.29
113400,20240320,1313,3,249,6,412.43,0.0,2474.58
113401,20230328,661,4,115,62,412.43,0.0,25570.66
113402,20240315,1434,3,59,51,412.43,0.0,21033.93
113403,20251021,1497,1,299,23,412.43,0.0,9485.89
113404,20230203,488,2,395,7,412.43,0.0,2887.01
113405,20240710,1059,1,90,99,412.43,0.0,40830.57
113406,20251114,1087,3,219,79,412.43,0.0,32581.97
113407,20240403,1138,2,57,28,412.43,0.0,11548.04
113408,20240516,373,4,148,31,412.43,0.0,12785.33
113409,20241029,887,4,259,98,412.43,0.0,40418.14
113410,20240627,1149,4,478,58,412.43,0.0,23920.94
113411,20230809,1172,4,401,2,412.43,0.0,824.86
113412,20230130,319,4,75,55,412.43,0.0,22683.65
113413,20241124,617,1,390,9,412.43,0.0,3711.87
113414,20251106,118,1,55,14,412.43,0.0,5774.02
113415,20230531,767,3,65,45,412.43,0.0,18559.35
113416,20230926,243,2,204,5,412.43,0.0,2062.15
113417,20240229,908,3,497,24,412.43,0.0,9898.32
113418,20250711,544,3,189,11,412.43,0.0,4536.7300000000005
113419,20231118,619,4,416,36,412.43,0.0,14847.48
113420,20251001,97,1,395,16,412.43,0.0,6598.88
113421,20230325,304,4,255,49,412.43,0.0,20209.07
113422,20251122,991,2,325,36,412.43,0.0,14847.48
113423,20241012,1278,4,38,92,412.43,0.0,37943.56
113424,20241226,1400,2,8,7,412.43,288.7,2598.3100000000004
113425,20240225,1211,1,19,28,412.43,0.0,11548.04
113426,20250610,1300,3,86,73,412.43,3010.74,27096.65
113427,20230806,617,4,435,38,412.43,1567.23,14105.11
113428,20230317,869,3,237,44,412.43,0.0,18146.920000000002
113429,20240404,805,1,190,20,412.43,824.86,7423.740000000001
113430,20250828,119,4,355,95,412.43,0.0,39180.85
113431,20250509,957,3,353,76,412.43,0.0,31344.68
113432,20240824,1188,3,217,22,412.43,0.0,9073.460000000001
113433,20241023,204,2,276,14,412.43,0.0,5774.02
113434,20230628,1370,1,229,63,412.43,0.0,25983.09
113435,20250814,34,3,340,71,412.43,2928.25,26354.28
113436,20250616,518,3,388,33,412.43,0.0,13610.19
113437,20241225,558,1,265,33,412.43,0.0,13610.19
113438,20240701,406,4,22,44,412.43,0.0,18146.920000000002
113439,20251209,355,1,460,65,412.43,0.0,26807.95
113440,20250927,1107,1,147,19,412.43,0.0,7836.17
113441,20241217,1175,4,445,33,412.43,0.0,13610.19
113442,20240302,114,2,190,94,412.43,0.0,38768.42
113443,20241130,608,1,476,91,412.43,3753.11,33778.02
113444,20241026,1196,2,375,46,412.43,1897.18,17074.6
113445,20240402,11,2,88,97,412.43,0.0,40005.71
113446,20231215,317,4,238,17,412.43,0.0,7011.31
113447,20240420,588,2,292,78,412.43,0.0,32169.54
113448,20241025,691,4,87,8,412.43,0.0,3299.44
113449,20240516,63,3,160,80,412.43,0.0,32994.4
113450,20231114,1255,4,365,77,412.43,0.0,31757.11
113451,20250516,10,3,101,48,412.43,1979.66,17816.98
113452,20240910,499,4,460,99,412.43,0.0,40830.57
113453,20230412,984,3,147,80,412.43,0.0,32994.4
113454,20240226,919,3,378,46,412.43,0.0,18971.78
113455,20251003,156,3,494,44,412.43,0.0,18146.920000000002
113456,20250509,172,3,23,99,412.43,0.0,40830.57
113457,20231225,237,3,405,35,412.43,0.0,14435.050000000001
113458,20251120,1141,2,300,34,412.43,0.0,14022.62
113459,20230424,240,4,384,99,412.43,0.0,40830.57
113460,20251207,386,3,131,55,412.43,0.0,22683.65
113461,20231030,570,3,56,43,412.43,0.0,17734.49
113462,20230115,170,1,39,31,412.43,0.0,12785.33
113463,20240523,421,2,130,47,412.43,0.0,19384.21
113464,20240211,1047,4,462,26,412.43,0.0,10723.18
113465,20240919,296,3,404,77,412.43,0.0,31757.11
113466,20250628,1237,1,342,4,412.43,0.0,1649.72
113467,20250816,1183,3,290,98,412.43,4041.81,36376.33
113468,20240412,221,4,72,25,412.43,0.0,10310.75
113469,20240518,234,2,284,69,412.43,2845.77,25611.9
113470,20230718,909,4,463,70,412.43,0.0,28870.100000000002
113471,20230315,474,3,70,93,412.43,0.0,38355.99
113472,20241215,481,2,219,93,412.43,0.0,38355.99
113473,20230407,1404,4,177,15,412.43,0.0,6186.45
113474,20250411,1122,3,307,94,412.43,0.0,38768.42
113475,20240919,778,2,107,53,412.43,2185.88,19672.91
113476,20230911,193,1,473,47,412.43,0.0,19384.21
113477,20240919,820,4,137,13,412.43,0.0,5361.59
113478,20230824,319,3,413,13,412.43,536.16,4825.43
113479,20240529,438,1,90,3,412.43,123.73,1113.56
113480,20250701,638,3,485,13,412.43,536.16,4825.43
113481,20240626,86,3,190,76,412.43,0.0,31344.68
113482,20230718,562,4,357,82,412.43,0.0,33819.26
113483,20250328,1068,2,55,86,412.43,0.0,35468.98
113484,20230828,1288,3,367,96,412.43,0.0,39593.28
113485,20250417,249,1,228,88,412.43,0.0,36293.840000000004
113486,20240715,777,1,72,41,412.43,1690.96,15218.670000000002
113487,20240616,23,4,296,80,412.43,0.0,32994.4
113488,20250826,764,3,407,76,412.43,0.0,31344.68
113489,20250307,212,2,106,9,412.43,0.0,3711.87
113490,20230222,930,2,500,60,412.43,0.0,24745.8
113491,20231208,1271,4,448,43,412.43,0.0,17734.49
113492,20250917,1262,3,241,93,412.43,0.0,38355.99
113493,20230130,702,3,227,33,412.43,1361.02,12249.17
113494,20240926,1024,4,189,11,412.43,0.0,4536.7300000000005
113495,20250403,727,4,113,19,412.43,0.0,7836.17
113496,20241203,577,2,317,81,412.43,0.0,33406.83
113497,20250515,625,3,444,73,412.43,0.0,30107.39
113498,20250331,1062,2,375,6,412.43,0.0,2474.58
113499,20250210,890,3,385,8,412.43,0.0,3299.44
113500,20250725,370,3,408,69,412.43,0.0,28457.670000000002
113501,20241218,776,4,413,18,412.43,0.0,7423.74
113502,20240413,432,3,272,22,412.43,0.0,9073.460000000001
113503,20240707,1293,3,453,40,412.43,0.0,16497.2
113504,20250318,123,1,176,29,412.43,1196.05,10764.42
113505,20250924,1051,2,445,68,412.43,0.0,28045.24
113506,20231120,583,2,449,64,412.43,0.0,26395.52
113507,20240115,3,1,161,21,412.43,866.1,7794.93
113508,20251114,853,4,450,28,412.43,0.0,11548.04
113509,20241029,1341,4,191,73,412.43,0.0,30107.39
113510,20230820,1096,4,227,86,412.43,0.0,35468.98
113511,20241229,145,1,465,43,412.43,0.0,17734.49
113512,20251226,1434,3,497,99,412.43,4083.06,36747.51
113513,20250727,1309,3,367,82,412.43,0.0,33819.26
113514,20250427,72,3,1,5,412.43,0.0,2062.15
113515,20230922,1203,4,434,85,412.43,0.0,35056.55
113516,20250924,1067,1,360,29,412.43,0.0,11960.47
113517,20240903,1224,1,177,69,412.43,2845.77,25611.9
113518,20251008,776,2,397,62,412.43,0.0,25570.66
113519,20231229,409,3,72,38,412.43,1567.23,14105.11
113520,20230404,1258,3,140,4,412.43,164.97,1484.75
113521,20240711,362,2,272,86,412.43,3546.9,31922.08
113522,20231119,1148,1,267,96,412.43,0.0,39593.28
113523,20250316,311,3,358,57,412.43,0.0,23508.510000000002
113524,20251204,173,1,261,51,412.43,0.0,21033.93
113525,20250208,475,2,368,17,412.43,0.0,7011.31
113526,20251005,1238,1,417,76,412.43,3134.47,28210.21
113527,20240615,835,2,225,27,412.43,0.0,11135.61
113528,20250529,825,1,10,67,412.43,2763.28,24869.530000000002
113529,20250817,1269,3,475,71,412.43,0.0,29282.53
113530,20250310,1078,2,20,41,412.43,0.0,16909.63
113531,20240814,1126,1,205,25,412.43,0.0,10310.75
113532,20241205,536,2,127,86,412.43,0.0,35468.98
113533,20250223,574,4,270,1,412.43,0.0,412.43
113534,20231105,611,4,185,46,412.43,0.0,18971.78
113535,20250712,808,4,14,98,412.43,0.0,40418.14
113536,20251129,157,2,164,19,412.43,783.62,7052.55
113537,20240630,1032,4,361,31,412.43,0.0,12785.33
113538,20250224,459,4,320,11,412.43,0.0,4536.7300000000005
113539,20250415,1296,4,393,95,412.43,0.0,39180.85
113540,20241229,417,1,25,42,412.43,0.0,17322.06
113541,20240928,320,4,258,7,412.43,288.7,2598.3100000000004
113542,20250930,1279,2,67,92,412.43,0.0,37943.56
113543,20240610,1181,3,129,39,412.43,0.0,16084.77
113544,20230403,1329,3,86,79,412.43,0.0,32581.97
113545,20250818,1133,4,342,79,412.43,0.0,32581.97
113546,20250112,88,4,296,40,412.43,0.0,16497.2
113547,20250823,706,4,32,40,412.43,0.0,16497.2
113548,20230707,5,4,49,48,412.43,0.0,19796.64
113549,20230219,728,2,425,47,412.43,0.0,19384.21
113550,20251117,1461,3,249,29,412.43,1196.05,10764.42
113551,20230717,1263,2,109,86,412.43,3546.9,31922.08
113552,20250712,1159,4,438,59,412.43,0.0,24333.37
113553,20250726,991,3,361,3,412.43,0.0,1237.29
113554,20250307,512,4,275,95,412.43,0.0,39180.85
113555,20230630,582,4,95,5,412.43,206.22,1855.93
113556,20250101,837,2,351,96,412.43,0.0,39593.28
113557,20251007,591,1,126,52,412.43,0.0,21446.36
113558,20240513,411,2,372,45,412.43,0.0,18559.35
113559,20240428,566,3,458,51,412.43,0.0,21033.93
113560,20240603,1225,4,238,64,412.43,0.0,26395.52
113561,20230502,382,3,96,14,412.43,0.0,5774.02
113562,20251010,791,4,334,85,412.43,0.0,35056.55
113563,20250915,1210,4,164,79,412.43,0.0,32581.97
113564,20251230,1326,2,389,87,412.43,3588.14,32293.270000000004
113565,20241104,615,1,145,62,412.43,0.0,25570.66
113566,20250504,1327,2,3,77,412.43,3175.71,28581.4
113567,20230916,315,4,490,8,412.43,0.0,3299.44
113568,20250102,1453,3,191,68,412.43,0.0,28045.24
113569,20241221,366,1,402,21,412.43,866.1,7794.93
113570,20251019,1086,1,192,16,412.43,659.89,5938.99
113571,20250804,822,4,70,43,412.43,0.0,17734.49
113572,20251120,125,3,384,52,412.43,0.0,21446.36
113573,20250915,971,3,495,12,412.43,0.0,4949.16
113574,20250915,1394,1,325,79,412.43,0.0,32581.97
113575,20230406,653,3,218,14,412.43,0.0,5774.02
113576,20250820,1292,4,43,4,412.43,164.97,1484.75
113577,20241122,42,4,444,1,412.43,0.0,412.43
113578,20240314,1206,3,129,89,412.43,0.0,36706.270000000004
113579,20230328,1035,3,404,49,412.43,0.0,20209.07
113580,20250118,240,3,315,31,412.43,1278.53,11506.8
113581,20231228,369,2,476,74,412.43,3051.98,27467.84
113582,20240703,406,2,392,47,412.43,0.0,19384.21
113583,20250124,213,1,417,39,412.43,0.0,16084.77
113584,20251029,109,1,93,98,412.43,0.0,40418.14
113585,20250729,177,4,98,58,412.43,0.0,23920.94
113586,20240612,37,4,147,53,412.43,0.0,21858.79
113587,20240324,985,2,284,34,412.43,1402.26,12620.36
113588,20231024,570,4,250,13,412.43,0.0,5361.59
113589,20240303,1283,4,249,34,412.43,0.0,14022.62
